customer_id,customer_name,gender,age,province,city,register_date,channel,vip_level
C01513,高雨,女,60,浙江,温州,2025-07-21,京东,普通会员
C01514,黎浩,女,29,江苏,南京,2024-11-09,拼多多,钻石会员
C01515,崔嘉,女,33,浙江,宁波,2024-11-05,天猫,银卡会员
C01516,康洋天,女,37,湖南,株洲,2024-08-19,抖音,普通会员
C01517,康涵,男,43,浙江,温州,2025-06-09,京东,普通会员
C01518,金佳墨,女,31,山东,济南,2025-03-02,小程序,银卡会员
C01519,陈天,男,52,陕西,西安,2025-01-06,抖音,普通会员
C01520,王浩,男,18,广东,深圳,2024-01-19,天猫,普通会员
C01521,文杰雨,女,46,河南,郑州,2024-03-20,拼多多,普通会员
C01522,宋浩晓,女,46,浙江,杭州,2024-01-06,抖音,普通会员
C01523,孟涵,女,40,江苏,南京,2025-09-04,抖音,钻石会员
C01524,陆梦,男,44,山东,济南,2025-09-05,天猫,普通会员
C01525,姚军,男,50,重庆,重庆,2024-02-18,天猫,普通会员
C01526,赖国诺,男,56,浙江,宁波,2024-02-03,抖音,银卡会员
C01527,袁涛,女,27,四川,绵阳,2025-07-16,京东,银卡会员
C01528,程霞晨,女,38,浙江,温州,2025-01-12,拼多多,金卡会员
C01529,傅军一,女,42,四川,成都,2024-08-10,天猫,钻石会员
C01530,程怡琪,女,32,湖北,武汉,2025-03-18,抖音,普通会员
C01531,张泽丽,男,59,湖北,武汉,2024-06-19,天猫,普通会员
C01532,常一,女,39,湖北,武汉,2024-05-22,抖音,银卡会员
C01533,毛墨,男,43,江苏,南京,2024-09-21,天猫,普通会员
C01534,陆航,男,26,山东,济南,2025-10-06,京东,银卡会员
C01535,廖然婷,女,35,山东,济南,2025-07-06,天猫,普通会员
C01536,罗雨,女,44,山东,济南,2024-05-16,抖音,金卡会员
C01537,乔然,男,36,广东,深圳,2025-02-08,京东,银卡会员
C01538,任平,男,51,北京,未知,2025-09-28,拼多多,银卡会员
C01539,董博建,女,23,上海,上海,2025-11-16,天猫,普通会员
C01540,徐欣,男,24,广东,东莞,2025-07-03,抖音,钻石会员
C01541,苏涛然,女,32,江苏,苏州,2024-04-02,抖音,银卡会员
C01542,汪琪,女,31,北京,北京,2024-06-22,天猫,金卡会员
C01543,易宇,男,53,福建,福州,2024-06-06,天猫,金卡会员
C01544,孟晨,男,55,江苏,南京,2024-04-18,京东,普通会员
C01545,程杰鹏,男,38,湖南,长沙,2024-05-06,抖音,普通会员
C01546,张静,女,39,四川,未知,2024-08-15,小程序,普通会员
C01547,郝欣诺,男,30,河南,郑州,2025-02-03,天猫,银卡会员
C01548,顾霞俊,女,40,北京,北京,2024-10-13,抖音,银卡会员
C01549,谭洋琪,男,48,北京,北京,2024-10-29,抖音,普通会员
C01550,孙欣,女,49,湖北,未知,2024-06-25,抖音,钻石会员
C01551,张海,男,59,辽宁,未知,2024-04-18,京东,普通会员
C01552,郭萱欣,男,42,北京,北京,2025-12-20,小程序,银卡会员
C01553,蒋梅,女,32,四川,成都,2025-03-07,京东,普通会员
C01554,钟一怡,女,20,湖北,武汉,2024-06-14,拼多多,普通会员
C01555,程宇杰,男,47,福建,福州,2025-08-06,天猫,普通会员
C01556,孙琪,男,52,广东,深圳,2025-08-21,拼多多,银卡会员
C01557,卢玉平,女,41,四川,未知,2025-11-27,小程序,银卡会员
C01558,苏强,男,57,北京,北京,2024-04-24,小程序,普通会员
C01559,夏远刚,男,31,重庆,重庆,2025-04-05,京东,普通会员
C01560,孟佳,男,20,北京,北京,2025-12-06,拼多多,银卡会员
C01561,彭梦,男,45,北京,北京,2025-08-03,天猫,普通会员
C01562,阎航,女,23,辽宁,大连,2024-06-11,抖音,银卡会员
C01563,冯文,女,21,北京,北京,2025-10-04,京东,普通会员
C01564,曹宇涛,女,48,江苏,苏州,2024-10-30,抖音,金卡会员
C01565,朱志涵,女,36,江苏,南京,2024-12-18,京东,银卡会员
C01566,蒋航磊,男,43,广东,深圳,2025-02-06,天猫,普通会员
C01567,孙雪,女,50,广东,深圳,2025-07-09,天猫,银卡会员
C01568,贾然,男,34,北京,北京,2024-03-27,天猫,普通会员
C01569,卢伟,男,44,河南,洛阳,2025-01-23,京东,金卡会员
C01570,夏杰远,女,41,福建,厦门,2025-08-11,拼多多,银卡会员
C01571,雷海一,男,42,广东,深圳,2025-01-29,拼多多,普通会员
C01572,余涛琪,男,48,四川,绵阳,2024-07-16,拼多多,银卡会员
C01573,杜琪天,男,34,江苏,未知,2024-02-10,拼多多,普通会员
C01574,邵超,女,39,辽宁,大连,2025-01-30,京东,金卡会员
C01575,萧墨诺,男,43,江苏,无锡,2025-05-21,京东,钻石会员
C01576,金琪杰,女,24,湖北,武汉,2025-01-30,京东,银卡会员
C01577,傅建强,女,27,浙江,宁波,2025-12-06,天猫,普通会员
C01578,周博,女,21,山东,青岛,2025-03-09,抖音,银卡会员
C01579,廖墨雨,男,26,上海,上海,2024-12-31,抖音,普通会员
C01580,邓军,女,36,河南,郑州,2024-02-09,抖音,普通会员
C01581,谢芳,男,58,江苏,苏州,2025-02-06,拼多多,金卡会员
C01582,龙桐懿,女,57,重庆,重庆,2024-05-01,天猫,普通会员
C01583,高志,女,50,北京,北京,2025-06-05,拼多多,普通会员
C01584,钟航雅,男,41,河南,郑州,2024-04-26,天猫,普通会员
C01585,汪嘉诗,女,26,陕西,西安,2025-10-14,拼多多,钻石会员
C01586,王娜,女,33,安徽,合肥,2024-08-05,天猫,钻石会员
C01587,丁子雨,男,50,江苏,无锡,2024-11-08,京东,普通会员
C01588,邱兰雅,男,57,浙江,杭州,2024-04-14,京东,普通会员
C01589,吕天欣,女,59,浙江,宁波,2024-05-31,天猫,金卡会员
C01590,郭琪晓,女,34,浙江,杭州,2025-10-25,京东,普通会员
C01591,王然,女,38,湖北,武汉,2024-07-23,天猫,钻石会员
C01592,卢雅墨,男,39,安徽,合肥,2025-01-04,抖音,金卡会员
C01593,胡志,女,20,安徽,芜湖,2025-12-07,小程序,银卡会员
C01594,金洋,女,23,四川,成都,2025-03-24,京东,普通会员
C01595,袁怡天,女,19,山东,烟台,2024-01-30,京东,银卡会员
C01596,吴娟玉,女,49,陕西,西安,2024-09-14,拼多多,钻石会员
C01597,余晨,男,27,辽宁,大连,2024-10-05,京东,普通会员
C01598,黄佑,女,48,江苏,南京,2024-07-17,拼多多,金卡会员
C01599,萧杰桐,男,34,四川,绵阳,2024-06-22,京东,普通会员
C01600,钟雨,男,52,湖南,长沙,2024-12-28,京东,钻石会员
C01601,薛桐宇,女,22,浙江,杭州,2024-09-28,天猫,银卡会员
C01602,龙桐,男,31,北京,北京,2024-07-30,天猫,普通会员
C01603,田雨芳,男,26,安徽,未知,2024-10-24,抖音,普通会员
C01604,余晓曦,男,36,安徽,合肥,2024-09-04,拼多多,普通会员
C01605,程桂,女,42,重庆,重庆,2024-06-13,天猫,普通会员
C01606,顾琴佳,女,25,湖南,长沙,2024-11-21,小程序,金卡会员
C01607,林雨,男,46,浙江,杭州,2025-11-09,京东,普通会员
C01608,谢浩琴,男,59,浙江,温州,2024-12-30,京东,钻石会员
C01609,杨燕,女,19,四川,成都,2025-03-06,拼多多,普通会员
C01610,侯芳,男,21,四川,成都,2025-12-09,拼多多,银卡会员
C01611,孟诗,女,58,四川,绵阳,2025-03-17,京东,钻石会员
C01612,邵杰梅,女,45,山东,烟台,2024-06-09,天猫,银卡会员
C01613,陆晨天,男,57,上海,上海,2024-10-13,天猫,金卡会员
C01614,赵海,女,48,河南,郑州,2024-12-17,天猫,钻石会员
C01615,孙宇平,男,48,浙江,温州,2024-12-07,拼多多,银卡会员
C01616,常欣伟,女,24,浙江,杭州,2024-04-17,京东,银卡会员
C01617,汤俊志,男,40,广东,佛山,2024-03-17,抖音,普通会员
C01618,林雨,女,33,江苏,无锡,2024-09-08,天猫,普通会员
C01619,陈晨伟,女,53,陕西,咸阳,2025-10-20,京东,普通会员
C01620,李琴婷,女,19,北京,北京,2025-05-31,京东,金卡会员
C01621,钱琪雨,女,18,江苏,南京,2025-08-29,京东,银卡会员
C01622,于诗,男,41,河南,洛阳,2024-05-05,抖音,银卡会员
C01623,范英,女,59,四川,未知,2024-10-25,小程序,金卡会员
C01624,武宇子,女,60,广东,深圳,2025-02-22,拼多多,普通会员
C01625,董晨婷,男,43,未知,温州,2024-11-08,抖音,钻石会员
C01626,贺雨伟,男,36,江苏,苏州,2024-10-27,天猫,普通会员
C01627,石桂涛,男,29,山东,济南,2024-09-16,小程序,普通会员
C01628,钟洋,男,60,浙江,杭州,2024-02-07,拼多多,银卡会员
C01629,薛英雪,女,25,广东,未知,2025-09-09,拼多多,普通会员
C01630,贺佳,男,23,广东,广州,2025-11-02,京东,银卡会员
C01631,沈静,女,39,湖北,武汉,2024-02-28,天猫,银卡会员
C01632,孟博,女,34,广东,东莞,2024-10-24,拼多多,金卡会员
C01633,韩天飞,男,39,陕西,西安,2025-01-07,京东,普通会员
C01634,冯琪强,女,56,江苏,苏州,2025-07-18,京东,普通会员
C01635,黎怡,男,29,湖北,武汉,2025-12-11,京东,普通会员
C01636,常飞,男,55,北京,北京,2024-10-26,抖音,普通会员
C01637,姚燕,男,27,未知,北京,2025-06-23,京东,普通会员
C01638,孙佑,男,31,广东,佛山,2025-11-05,抖音,普通会员
C01639,康杰,男,18,湖南,长沙,2025-08-20,抖音,金卡会员
C01640,唐超,女,47,重庆,重庆,2024-07-28,京东,钻石会员
C01641,田建,男,54,广东,深圳,2025-08-11,天猫,金卡会员
C01642,曹子佳,男,56,江苏,苏州,2024-10-23,小程序,普通会员
C01643,杜子飞,女,25,重庆,重庆,2024-01-13,京东,银卡会员
C01644,钟鹏飞,男,50,四川,成都,2025-06-30,京东,普通会员
C01645,邓桐晨,女,24,江苏,南京,2025-08-24,京东,普通会员
C01646,史然刚,女,45,江苏,南京,2024-09-04,京东,普通会员
C01647,顾浩,女,48,山东,青岛,2024-11-20,抖音,钻石会员
C01648,熊然鹏,女,24,福建,福州,2024-09-19,天猫,银卡会员
C01649,尹国欣,女,22,湖北,武汉,2024-03-25,拼多多,普通会员
C01650,韩明墨,女,21,辽宁,沈阳,2025-12-17,天猫,银卡会员
C01651,钟浩,女,48,北京,北京,2024-01-17,小程序,钻石会员
C01652,沈雨欣,女,44,浙江,温州,2025-02-04,抖音,普通会员
C01653,邵琴霞,男,23,北京,北京,2024-01-11,天猫,金卡会员
C01654,石天佑,女,39,上海,上海,2025-05-11,抖音,普通会员
C01655,余子,女,52,江苏,南京,2025-10-10,京东,普通会员
C01656,乔俊,男,28,广东,深圳,2025-04-08,小程序,金卡会员
C01657,熊强,女,44,上海,上海,2025-03-12,拼多多,普通会员
C01658,冯志,女,30,福建,泉州,2025-08-19,京东,银卡会员
C01659,王浩,女,29,广东,广州,2025-12-02,京东,普通会员
C01660,任晨,男,34,北京,北京,2025-09-12,小程序,银卡会员
C01661,程国伟,男,33,山东,青岛,2024-06-15,抖音,银卡会员
C01662,龙梓晨,男,39,湖北,武汉,2025-02-09,京东,金卡会员
C01663,谢嘉,女,26,河南,郑州,2025-08-12,京东,金卡会员
C01664,叶强娜,女,34,湖南,长沙,2024-07-31,京东,银卡会员
C01665,任梅,女,44,福建,福州,2025-05-01,抖音,普通会员
C01666,雷浩,男,34,广东,广州,2024-01-17,抖音,普通会员
C01667,郑斌,男,46,北京,北京,2025-09-23,拼多多,银卡会员
C01668,秦桐文,女,22,湖北,武汉,2025-03-18,抖音,普通会员
C01669,廖丽,女,23,浙江,宁波,2025-06-19,抖音,普通会员
C01670,卢婷俊,女,55,广东,广州,2025-08-17,京东,钻石会员
C01671,梁晨,男,37,江苏,南京,2024-06-06,拼多多,普通会员
C01672,龚梦,男,44,北京,北京,2024-11-20,京东,普通会员
C01673,谭怡,女,49,上海,上海,2025-09-10,拼多多,金卡会员
C01674,郑飞,女,24,江苏,苏州,2024-04-28,京东,银卡会员
C01675,廖一,男,59,湖南,长沙,2025-08-15,抖音,银卡会员
C01676,何娟,女,36,重庆,重庆,2024-07-26,拼多多,普通会员
C01677,马然雨,女,56,江苏,南京,2025-02-18,拼多多,普通会员
C01678,赵勇佳,女,35,辽宁,沈阳,2025-01-02,京东,银卡会员
C01679,毛梅浩,女,35,未知,佛山,2025-05-09,抖音,普通会员
C01680,郭远磊,男,43,重庆,重庆,2025-08-25,天猫,银卡会员
C01681,马艳霞,女,26,辽宁,沈阳,2024-09-08,天猫,普通会员
C01682,熊博宇,女,44,广东,佛山,2024-05-03,拼多多,普通会员
C01683,万志,女,60,未知,洛阳,2024-10-31,拼多多,普通会员
C01684,尹佳,女,45,安徽,未知,2025-03-16,天猫,普通会员
C01685,邵晨桂,男,21,重庆,重庆,2025-06-24,小程序,普通会员
C01686,潘伟,男,48,安徽,合肥,2025-06-26,京东,银卡会员
C01687,易洋浩,男,19,四川,绵阳,2024-09-01,小程序,银卡会员
C01688,薛飞华,女,22,广东,佛山,2025-11-04,拼多多,普通会员
C01689,李芳明,男,30,未知,西安,2024-02-29,小程序,银卡会员
C01690,董刚嘉,女,31,湖北,未知,2024-03-25,拼多多,普通会员
C01691,罗平,女,18,湖北,武汉,2024-01-18,小程序,普通会员
C01692,袁梅强,女,18,上海,上海,2025-10-29,抖音,金卡会员
C01693,朱佳,女,51,四川,绵阳,2024-05-09,天猫,银卡会员
C01694,魏雨,女,37,江苏,南京,2025-03-09,京东,银卡会员
C01695,程怡,女,26,福建,厦门,2025-08-08,拼多多,普通会员
C01696,武佳怡,女,36,广东,广州,2025-07-06,天猫,普通会员
C01697,宋国,男,47,福建,福州,2025-11-14,小程序,银卡会员
C01698,梁超,男,49,陕西,西安,2024-02-08,天猫,银卡会员
C01699,廖敏,女,30,北京,北京,2024-10-20,拼多多,银卡会员
C01700,汪斌琪,女,25,未知,成都,2024-12-30,京东,钻石会员
C01701,曾泽,女,59,浙江,温州,2025-05-16,拼多多,普通会员
C01702,文泽,男,45,未知,合肥,2025-03-24,小程序,金卡会员
C01703,万萱,女,60,福建,福州,2025-02-07,京东,银卡会员
C01704,廖浩,女,31,上海,上海,2024-08-08,抖音,普通会员
C01705,阎嘉建,女,22,江苏,南京,2024-03-17,天猫,普通会员
C01706,钱丽,男,34,江苏,未知,2024-11-06,拼多多,银卡会员
C01707,刘怡,女,32,北京,北京,2024-07-05,拼多多,普通会员
C01708,龚超,女,48,辽宁,沈阳,2025-02-03,京东,银卡会员
C01709,沈然,女,48,福建,福州,2025-07-27,天猫,银卡会员
C01710,白雅,男,21,江苏,苏州,2025-02-01,京东,普通会员
C01711,郑海雅,女,43,陕西,西安,2025-02-23,天猫,普通会员
C01712,陆艳,男,32,上海,上海,2024-01-31,拼多多,银卡会员
C01713,彭雅怡,男,44,陕西,西安,2025-04-09,天猫,普通会员
C01714,段英,男,34,江苏,南京,2024-11-12,小程序,金卡会员
C01715,崔欣,女,41,湖北,武汉,2024-03-30,小程序,普通会员
C01716,江涛华,女,48,重庆,未知,2024-06-02,小程序,钻石会员
C01717,周雅晨,男,30,浙江,未知,2025-07-16,抖音,普通会员
C01718,袁芳,男,26,山东,青岛,2025-10-22,天猫,普通会员
C01719,熊洋,男,48,安徽,芜湖,2024-12-31,拼多多,银卡会员
C01720,史刚梓,男,58,江苏,无锡,2025-12-04,抖音,普通会员
C01721,魏杰,女,37,广东,佛山,2024-05-09,小程序,普通会员
C01722,何洋,男,60,山东,青岛,2024-08-03,京东,普通会员
C01723,蒋刚,男,25,浙江,杭州,2025-10-31,天猫,银卡会员
C01724,夏平,女,53,广东,未知,2024-05-06,小程序,银卡会员
C01725,陆浩,男,60,北京,北京,2025-04-19,拼多多,普通会员
C01726,薛佳,女,30,河南,郑州,2024-06-07,天猫,普通会员
C01727,任航,女,24,浙江,杭州,2024-08-26,抖音,普通会员
C01728,刘明敏,女,46,浙江,宁波,2024-12-09,天猫,钻石会员
C01729,方艳浩,女,55,未知,西安,2024-09-16,抖音,普通会员
C01730,江思,男,21,四川,成都,2025-09-21,京东,银卡会员
C01731,彭然,女,45,陕西,西安,2025-12-01,京东,普通会员
C01732,张霞,女,55,北京,北京,2024-12-26,天猫,银卡会员
C01733,任军,男,19,辽宁,大连,2025-01-13,天猫,钻石会员
C01734,戴敏浩,女,40,山东,济南,2024-02-09,京东,普通会员
C01735,萧文,女,21,广东,深圳,2024-06-17,天猫,银卡会员
C01736,白晓,女,25,陕西,西安,2024-01-29,京东,普通会员
C01737,熊子泽,女,38,北京,北京,2025-09-08,抖音,银卡会员
C01738,文洋晨,男,32,江苏,南京,2024-06-12,抖音,普通会员
C01739,乔洋,女,21,江苏,南京,2024-09-02,抖音,普通会员
C01740,郑俊,女,52,山东,青岛,2025-08-29,天猫,普通会员
C01741,姜飞,女,26,广东,广州,2025-05-28,天猫,普通会员
C01742,叶强晓,男,55,浙江,杭州,2025-03-23,拼多多,钻石会员
C01743,毛宇飞,女,25,江苏,未知,2024-01-28,拼多多,银卡会员
C01744,江欣强,女,40,北京,北京,2025-02-09,小程序,普通会员
C01745,白梦涛,男,49,上海,上海,2025-02-07,小程序,普通会员
C01746,白鹏航,女,38,四川,成都,2024-08-17,抖音,银卡会员
C01747,陆墨婷,女,35,浙江,杭州,2025-06-20,拼多多,普通会员
C01748,秦杰曦,女,50,广东,深圳,2025-10-31,京东,普通会员
C01749,丁海,女,18,湖北,未知,2024-07-05,拼多多,银卡会员
C01750,江博,男,53,上海,未知,2024-08-26,小程序,普通会员
C01751,袁诺,女,47,山东,济南,2024-08-20,拼多多,普通会员
C01752,谢玉,女,50,广东,广州,2025-08-24,京东,普通会员
C01753,阎涛,女,36,广东,广州,2024-02-25,京东,普通会员
C01754,吕超,男,34,浙江,温州,2025-10-07,京东,银卡会员
C01755,黎芳军,男,42,北京,北京,2025-07-12,京东,银卡会员
C01756,冯梦,女,45,上海,上海,2024-12-14,拼多多,钻石会员
C01757,孟飞,男,57,湖南,株洲,2025-02-24,抖音,普通会员
C01758,蒋海,女,54,上海,上海,2025-10-05,天猫,银卡会员
C01759,黎军航,女,20,四川,成都,2025-07-08,抖音,钻石会员
C01760,黄军玉,女,24,湖北,宜昌,2024-07-18,京东,银卡会员
C01761,钟晓梓,男,58,广东,深圳,2024-02-06,抖音,钻石会员
C01762,熊明,女,34,未知,成都,2025-04-19,京东,钻石会员
C01763,余娟,男,42,上海,未知,2024-04-14,京东,金卡会员
C01764,史一,女,20,上海,上海,2024-03-04,抖音,钻石会员
C01765,李国,女,22,广东,未知,2025-12-08,拼多多,银卡会员
C01766,姜娟,女,35,河南,郑州,2024-12-07,拼多多,普通会员
C01767,田华艳,男,48,辽宁,沈阳,2025-04-13,京东,金卡会员
C01768,白桂,男,51,广东,东莞,2024-06-05,抖音,金卡会员
C01769,谢梦磊,女,56,湖北,武汉,2024-03-14,天猫,普通会员
C01770,袁燕海,女,26,河南,洛阳,2024-02-15,京东,普通会员
C01771,谢明宇,女,26,浙江,杭州,2024-09-12,抖音,普通会员
C01772,康宇梅,女,41,河南,洛阳,2024-01-03,抖音,金卡会员
C01773,薛涵,女,41,湖北,未知,2024-10-29,小程序,普通会员
C01774,范艳,男,19,辽宁,大连,2024-08-21,京东,普通会员
C01775,萧涛,女,37,安徽,合肥,2025-01-14,拼多多,普通会员
C01776,郭飞兰,女,56,广东,广州,2025-02-28,京东,普通会员
C01777,赖雨,女,25,北京,北京,2024-08-10,抖音,钻石会员
C01778,江宇,男,53,四川,未知,2024-11-23,拼多多,普通会员
C01779,江娜,女,37,江苏,南京,2024-02-26,抖音,普通会员
C01780,江雨,男,40,浙江,宁波,2024-08-05,拼多多,普通会员
C01781,易博嘉,女,45,安徽,芜湖,2025-12-05,拼多多,银卡会员
C01782,文涵,女,48,广东,深圳,2025-12-14,天猫,银卡会员
C01783,王佑涵,女,45,北京,北京,2024-12-15,小程序,普通会员
C01784,曹墨宇,男,22,陕西,西安,2025-11-07,小程序,普通会员
C01785,宋欣远,男,30,浙江,温州,2024-12-26,京东,金卡会员
C01786,彭欣,男,54,北京,北京,2024-03-31,天猫,银卡会员
C01787,毛飞鹏,男,19,安徽,合肥,2025-09-16,京东,银卡会员
C01788,雷一静,男,48,北京,未知,2024-10-25,拼多多,普通会员
C01789,杜萱明,女,40,广东,深圳,2025-03-16,小程序,钻石会员
C01790,乔丽,男,23,广东,东莞,2025-04-12,拼多多,银卡会员
C01791,邹杰磊,男,23,辽宁,大连,2024-08-09,京东,普通会员
C01792,汪浩梅,女,60,浙江,宁波,2025-06-12,天猫,钻石会员
C01793,汪兰鹏,男,19,四川,成都,2024-12-26,京东,金卡会员
C01794,郭芳浩,男,18,广东,深圳,2024-09-20,京东,银卡会员
C01795,吕晨,女,18,上海,上海,2024-08-02,天猫,银卡会员
C01796,高嘉斌,男,45,辽宁,大连,2025-06-21,天猫,普通会员
C01797,李燕琪,男,57,北京,北京,2024-06-28,天猫,普通会员
C01798,姜琴明,女,25,安徽,芜湖,2024-03-30,天猫,普通会员
C01799,于超,男,52,浙江,未知,2025-09-26,拼多多,银卡会员
C01800,高艳,男,48,四川,成都,2024-08-26,京东,普通会员
C01801,崔梅宇,男,27,陕西,西安,2025-04-06,京东,普通会员
C01802,马诺,男,21,北京,北京,2025-05-30,抖音,钻石会员
C01803,李华佑,女,38,浙江,杭州,2025-08-26,小程序,普通会员
C01804,梁琴平,男,21,陕西,西安,2025-03-26,拼多多,金卡会员
C01805,贺嘉雨,男,22,上海,上海,2025-05-24,抖音,普通会员
C01806,赵欣然,男,38,四川,成都,2025-08-25,拼多多,普通会员
C01807,孟然,女,53,安徽,芜湖,2025-11-10,抖音,普通会员
C01808,苏桐,男,60,江苏,苏州,2024-02-03,抖音,普通会员
C01809,邱一涛,女,44,浙江,杭州,2025-06-19,京东,普通会员
C01810,李雅,男,29,广东,深圳,2024-05-05,抖音,普通会员
C01811,彭燕,女,32,上海,上海,2025-10-03,京东,银卡会员
C01812,程一静,男,44,江苏,南京,2024-02-04,京东,普通会员
C01813,范浩,男,25,山东,青岛,2024-06-26,天猫,普通会员
C01814,阎远,女,40,未知,南京,2024-05-18,京东,普通会员
C01815,于强琴,男,51,山东,青岛,2025-03-10,京东,普通会员
C01816,张萱,女,54,浙江,温州,2024-01-04,抖音,普通会员
C01817,江思,女,20,上海,上海,2024-01-13,京东,普通会员
C01818,陈嘉,女,30,上海,上海,2024-12-29,天猫,银卡会员
C01819,邵敏俊,男,28,福建,厦门,2025-11-30,京东,银卡会员
C01820,江思,女,41,北京,北京,2025-01-15,京东,金卡会员
C01821,郝英平,男,25,上海,上海,2024-11-17,抖音,银卡会员
C01822,吕航勇,女,58,未知,咸阳,2025-04-18,京东,普通会员
C01823,汪佳,女,57,四川,绵阳,2025-02-01,天猫,普通会员
C01824,曹磊明,女,32,江苏,南京,2024-10-04,天猫,普通会员
C01825,卢明雅,女,35,未知,重庆,2025-02-27,京东,银卡会员
C01826,许佑,女,36,上海,上海,2024-01-03,天猫,普通会员
C01827,孔雨,女,19,广东,未知,2024-06-25,京东,普通会员
C01828,苏燕,男,56,北京,北京,2025-04-30,抖音,钻石会员
C01829,段然,女,51,广东,深圳,2024-09-02,小程序,普通会员
C01830,谢雪玉,男,32,江苏,无锡,2024-02-09,抖音,普通会员
C01831,冯飞欣,男,41,河南,郑州,2024-03-30,天猫,钻石会员
C01832,蔡华思,女,34,广东,深圳,2025-09-15,京东,普通会员
C01833,武霞,男,27,湖南,未知,2024-08-25,拼多多,普通会员
C01834,段然飞,女,31,辽宁,沈阳,2024-01-17,天猫,普通会员
C01835,邹伟兰,男,22,湖北,宜昌,2025-06-08,小程序,普通会员
C01836,许志子,男,52,福建,厦门,2025-01-16,京东,钻石会员
C01837,唐思佳,女,46,福建,福州,2024-11-20,天猫,银卡会员
C01838,曾浩一,男,58,安徽,芜湖,2025-10-06,天猫,普通会员
C01839,孟芳,女,18,浙江,温州,2024-08-13,小程序,普通会员
C01840,高佑强,女,45,江苏,苏州,2025-02-16,小程序,普通会员
C01841,魏泽刚,女,42,四川,成都,2025-06-20,拼多多,银卡会员
C01842,李子国,男,44,四川,绵阳,2025-03-14,京东,普通会员
C01843,邹杰,女,60,江苏,无锡,2024-05-29,拼多多,普通会员
C01844,孙强,男,34,湖北,武汉,2025-05-05,天猫,银卡会员
C01845,冯琴一,男,24,广东,东莞,2025-06-19,京东,金卡会员
C01846,陆静妍,男,18,辽宁,沈阳,2024-03-29,抖音,金卡会员
C01847,彭子,男,39,浙江,宁波,2024-04-29,小程序,金卡会员
C01848,林建,女,25,广东,佛山,2025-04-30,京东,普通会员
C01849,王宇然,男,24,广东,广州,2024-03-26,京东,银卡会员
C01850,贺远然,男,24,江苏,未知,2025-09-25,天猫,金卡会员
C01851,宋婷桐,女,29,浙江,温州,2024-03-19,京东,普通会员
C01852,王佳怡,女,22,广东,东莞,2025-12-02,天猫,普通会员
C01853,赖玉,男,38,浙江,温州,2025-04-28,拼多多,普通会员
C01854,郝航,男,46,江苏,南京,2024-11-14,天猫,钻石会员
C01855,谭娟,男,30,上海,上海,2024-07-12,抖音,金卡会员
C01856,何佳萱,女,23,上海,上海,2024-09-05,天猫,金卡会员
C01857,白杰晓,女,42,浙江,宁波,2025-06-22,京东,普通会员
C01858,段梅佳,女,21,浙江,未知,2025-06-26,京东,钻石会员
C01859,龙艳,女,49,广东,东莞,2024-05-30,京东,普通会员
C01860,萧磊强,男,34,广东,佛山,2025-01-25,抖音,普通会员
C01861,罗远思,女,35,江苏,苏州,2025-12-15,抖音,银卡会员
C01862,石俊墨,男,28,河南,洛阳,2024-07-04,小程序,银卡会员
C01863,袁博天,男,30,安徽,合肥,2025-05-14,京东,金卡会员
C01864,姜晨飞,男,24,辽宁,大连,2024-05-03,抖音,普通会员
C01865,尹娜强,男,41,四川,成都,2025-08-23,小程序,普通会员
C01866,彭诺,女,24,四川,成都,2024-05-02,京东,普通会员
C01867,黎博,男,47,浙江,宁波,2024-08-02,拼多多,普通会员
C01868,高敏晨,男,29,河南,未知,2024-11-26,小程序,金卡会员
C01869,邵文勇,男,42,河南,洛阳,2024-09-23,拼多多,普通会员
C01870,魏怡,女,41,陕西,咸阳,2024-05-02,抖音,普通会员
C01871,史一远,女,45,重庆,重庆,2025-04-06,抖音,普通会员
C01872,韩萱,女,50,北京,北京,2024-01-15,京东,银卡会员
C01873,阎梦,女,42,河南,郑州,2025-12-09,抖音,金卡会员
C01874,王燕然,女,54,湖南,长沙,2024-02-07,小程序,普通会员
C01875,雷墨然,女,29,浙江,宁波,2024-08-28,天猫,普通会员
C01876,刘涵子,男,50,辽宁,沈阳,2025-10-31,拼多多,钻石会员
C01877,黄国丽,男,32,广东,广州,2024-04-21,京东,银卡会员
C01878,赖子,男,45,安徽,芜湖,2024-02-22,天猫,普通会员
C01879,郑磊雨,女,39,河南,郑州,2025-06-19,抖音,普通会员
C01880,孔曦燕,男,57,广东,深圳,2024-02-22,拼多多,钻石会员
C01881,冯妍嘉,男,29,山东,济南,2025-10-09,抖音,银卡会员
C01882,叶思霞,女,40,广东,深圳,2024-11-20,拼多多,普通会员
C01883,宋娜博,男,25,河南,郑州,2025-09-17,京东,普通会员
C01884,张晨强,男,45,湖南,长沙,2024-06-25,小程序,普通会员
C01885,潘欣浩,男,19,湖北,武汉,2024-04-11,抖音,普通会员
C01886,钱浩,女,35,陕西,西安,2025-11-24,拼多多,普通会员
C01887,吴宇,男,18,未知,佛山,2025-07-02,天猫,普通会员
C01888,尹航,男,32,浙江,杭州,2025-10-17,京东,普通会员
C01889,雷建,男,38,上海,上海,2024-08-18,小程序,普通会员
C01890,陈平洋,女,32,广东,广州,2024-10-18,天猫,普通会员
C01891,郝思,男,34,北京,北京,2025-02-19,京东,普通会员
C01892,范志,男,24,浙江,杭州,2024-11-19,拼多多,金卡会员
